po_id,material_id,material_name,supplier_id,supplier_name,plant_id,plant_name,period_week,allocated_units,utilization_pct,lead_time_variance_days,geo_financial_risk,delay_probability_pct,risk_tier,status_label,recommended_action,split_sourcing_recommended
PO-SUP_002-MAT_014-W11,MAT_014,Polyether Ether Ketone PEEK Polymer,SUP_002,Vanguard Industrial Dynamics,PLANT_01,Detroit Advanced Assembly Hub,W11,428,5.7,1.4,1.4,4.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_014-W11,MAT_014,Polyether Ether Ketone PEEK Polymer,SUP_002,Vanguard Industrial Dynamics,PLANT_02,Munich Engineering Works,W11,1173,15.5,1.4,1.4,11.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_014-W11,MAT_014,Polyether Ether Ketone PEEK Polymer,SUP_002,Vanguard Industrial Dynamics,PLANT_03,Monterrey Global Production Hub,W11,1505,19.9,1.4,1.4,6.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_014-W11,MAT_014,Polyether Ether Ketone PEEK Polymer,SUP_002,Vanguard Industrial Dynamics,PLANT_04,Tokyo Precision Facility,W11,581,7.7,1.4,1.4,15.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_014-W11,MAT_014,Polyether Ether Ketone PEEK Polymer,SUP_002,Vanguard Industrial Dynamics,PLANT_05,Chennai Industrial Complex,W11,743,9.8,1.4,1.4,17.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_014-W11,MAT_014,Polyether Ether Ketone PEEK Polymer,SUP_004,Hansol High-Tech Components,PLANT_01,Detroit Advanced Assembly Hub,W11,351,3.8,1.8,1.8,9.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_014-W11,MAT_014,Polyether Ether Ketone PEEK Polymer,SUP_004,Hansol High-Tech Components,PLANT_02,Munich Engineering Works,W11,959,10.3,1.8,1.8,16.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_014-W11,MAT_014,Polyether Ether Ketone PEEK Polymer,SUP_004,Hansol High-Tech Components,PLANT_03,Monterrey Global Production Hub,W11,1232,13.3,1.8,1.8,18.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_014-W11,MAT_014,Polyether Ether Ketone PEEK Polymer,SUP_004,Hansol High-Tech Components,PLANT_04,Tokyo Precision Facility,W11,988,10.6,1.8,1.8,5.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_014-W11,MAT_014,Polyether Ether Ketone PEEK Polymer,SUP_004,Hansol High-Tech Components,PLANT_05,Chennai Industrial Complex,W11,1265,13.6,1.8,1.8,13.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_015-W11,MAT_015,Thermoplastic Polyurethane TPU Elastomer,SUP_002,Vanguard Industrial Dynamics,PLANT_01,Detroit Advanced Assembly Hub,W11,1417,14.1,1.4,1.4,4.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_015-W11,MAT_015,Thermoplastic Polyurethane TPU Elastomer,SUP_002,Vanguard Industrial Dynamics,PLANT_02,Munich Engineering Works,W11,560,5.6,1.4,1.4,6.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_015-W11,MAT_015,Thermoplastic Polyurethane TPU Elastomer,SUP_002,Vanguard Industrial Dynamics,PLANT_03,Monterrey Global Production Hub,W11,998,9.9,1.4,1.4,4.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_015-W11,MAT_015,Thermoplastic Polyurethane TPU Elastomer,SUP_002,Vanguard Industrial Dynamics,PLANT_04,Tokyo Precision Facility,W11,264,2.6,1.4,1.4,7.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_002-MAT_015-W11,MAT_015,Thermoplastic Polyurethane TPU Elastomer,SUP_002,Vanguard Industrial Dynamics,PLANT_05,Chennai Industrial Complex,W11,459,4.6,1.4,1.4,9.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_015-W11,MAT_015,Thermoplastic Polyurethane TPU Elastomer,SUP_004,Hansol High-Tech Components,PLANT_01,Detroit Advanced Assembly Hub,W11,636,10.9,1.8,1.8,11.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_015-W11,MAT_015,Thermoplastic Polyurethane TPU Elastomer,SUP_004,Hansol High-Tech Components,PLANT_02,Munich Engineering Works,W11,252,4.3,1.8,1.8,10.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_015-W11,MAT_015,Thermoplastic Polyurethane TPU Elastomer,SUP_004,Hansol High-Tech Components,PLANT_03,Monterrey Global Production Hub,W11,448,7.7,1.8,1.8,11.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_015-W11,MAT_015,Thermoplastic Polyurethane TPU Elastomer,SUP_004,Hansol High-Tech Components,PLANT_04,Tokyo Precision Facility,W11,536,9.2,1.8,1.8,4.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_015-W11,MAT_015,Thermoplastic Polyurethane TPU Elastomer,SUP_004,Hansol High-Tech Components,PLANT_05,Chennai Industrial Complex,W11,933,16.0,1.8,1.8,10.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_016-W11,MAT_016,Quad-Core Embedded Controller SoC,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W11,1696,13.1,0.6,3.1,29.8,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_016-W11,MAT_016,Quad-Core Embedded Controller SoC,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W11,1523,11.7,0.6,3.1,32.1,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_016-W11,MAT_016,Quad-Core Embedded Controller SoC,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W11,1863,14.4,0.6,3.1,33.4,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_016-W11,MAT_016,Quad-Core Embedded Controller SoC,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W11,697,5.4,0.6,3.1,7.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_016-W11,MAT_016,Quad-Core Embedded Controller SoC,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W11,762,5.9,0.6,3.1,16.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_016-W11,MAT_016,Quad-Core Embedded Controller SoC,SUP_004,Hansol High-Tech Components,PLANT_01,Detroit Advanced Assembly Hub,W11,835,6.4,1.8,1.8,11.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_016-W11,MAT_016,Quad-Core Embedded Controller SoC,SUP_004,Hansol High-Tech Components,PLANT_02,Munich Engineering Works,W11,750,5.8,1.8,1.8,12.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_016-W11,MAT_016,Quad-Core Embedded Controller SoC,SUP_004,Hansol High-Tech Components,PLANT_03,Monterrey Global Production Hub,W11,918,7.1,1.8,1.8,12.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_016-W11,MAT_016,Quad-Core Embedded Controller SoC,SUP_004,Hansol High-Tech Components,PLANT_04,Tokyo Precision Facility,W11,344,2.7,1.8,1.8,3.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_016-W11,MAT_016,Quad-Core Embedded Controller SoC,SUP_004,Hansol High-Tech Components,PLANT_05,Chennai Industrial Complex,W11,376,2.9,1.8,1.8,6.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_017-W11,MAT_017,Industrial Power Management Module,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W11,803,14.2,0.6,3.1,19.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_017-W11,MAT_017,Industrial Power Management Module,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W11,960,16.9,0.6,3.1,23.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_017-W11,MAT_017,Industrial Power Management Module,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W11,1160,20.4,0.6,3.1,22.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_017-W11,MAT_017,Industrial Power Management Module,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W11,929,16.4,0.6,3.1,7.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_017-W11,MAT_017,Industrial Power Management Module,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W11,1571,27.7,0.6,3.1,19.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_017-W11,MAT_017,Industrial Power Management Module,SUP_004,Hansol High-Tech Components,PLANT_01,Detroit Advanced Assembly Hub,W11,378,4.0,1.8,1.8,12.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_017-W11,MAT_017,Industrial Power Management Module,SUP_004,Hansol High-Tech Components,PLANT_02,Munich Engineering Works,W11,452,4.8,1.8,1.8,16.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_017-W11,MAT_017,Industrial Power Management Module,SUP_004,Hansol High-Tech Components,PLANT_03,Monterrey Global Production Hub,W11,546,5.7,1.8,1.8,17.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_017-W11,MAT_017,Industrial Power Management Module,SUP_004,Hansol High-Tech Components,PLANT_04,Tokyo Precision Facility,W11,437,4.6,1.8,1.8,5.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_017-W11,MAT_017,Industrial Power Management Module,SUP_004,Hansol High-Tech Components,PLANT_05,Chennai Industrial Complex,W11,739,7.8,1.8,1.8,13.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_018-W11,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W11,829,9.2,0.6,3.1,19.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_018-W11,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W11,1345,14.9,0.6,3.1,26.4,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_018-W11,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W11,501,5.5,0.6,3.1,18.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_018-W11,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W11,640,7.1,0.6,3.1,6.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_018-W11,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W11,1308,14.4,0.6,3.1,18.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_018-W11,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_004,Hansol High-Tech Components,PLANT_01,Detroit Advanced Assembly Hub,W11,576,6.5,1.8,1.8,8.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_018-W11,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_004,Hansol High-Tech Components,PLANT_02,Munich Engineering Works,W11,934,10.6,1.8,1.8,11.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_018-W11,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_004,Hansol High-Tech Components,PLANT_03,Monterrey Global Production Hub,W11,348,3.9,1.8,1.8,8.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_018-W11,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_004,Hansol High-Tech Components,PLANT_04,Tokyo Precision Facility,W11,445,5.0,1.8,1.8,3.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_018-W11,MAT_018,Multi-Layer High-Frequency PCB Array,SUP_004,Hansol High-Tech Components,PLANT_05,Chennai Industrial Complex,W11,909,10.3,1.8,1.8,6.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_019-W11,MAT_019,Precision MEMS IMU Sensor Package,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W11,1516,16.2,0.6,3.1,23.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_019-W11,MAT_019,Precision MEMS IMU Sensor Package,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W11,1258,13.5,0.6,3.1,25.7,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_019-W11,MAT_019,Precision MEMS IMU Sensor Package,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W11,1374,14.7,0.6,3.1,24.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_019-W11,MAT_019,Precision MEMS IMU Sensor Package,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W11,1019,10.9,0.6,3.1,7.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_019-W11,MAT_019,Precision MEMS IMU Sensor Package,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W11,602,6.4,0.6,3.1,14.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_019-W11,MAT_019,Precision MEMS IMU Sensor Package,SUP_004,Hansol High-Tech Components,PLANT_01,Detroit Advanced Assembly Hub,W11,1192,13.5,1.8,1.8,17.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_019-W11,MAT_019,Precision MEMS IMU Sensor Package,SUP_004,Hansol High-Tech Components,PLANT_02,Munich Engineering Works,W11,989,11.2,1.8,1.8,17.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_019-W11,MAT_019,Precision MEMS IMU Sensor Package,SUP_004,Hansol High-Tech Components,PLANT_03,Monterrey Global Production Hub,W11,1079,12.2,1.8,1.8,17.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_019-W11,MAT_019,Precision MEMS IMU Sensor Package,SUP_004,Hansol High-Tech Components,PLANT_04,Tokyo Precision Facility,W11,801,9.1,1.8,1.8,5.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_019-W11,MAT_019,Precision MEMS IMU Sensor Package,SUP_004,Hansol High-Tech Components,PLANT_05,Chennai Industrial Complex,W11,473,5.4,1.8,1.8,7.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_020-W11,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W11,1402,13.5,0.6,3.1,23.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_020-W11,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W11,771,7.4,0.6,3.1,22.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_020-W11,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W11,1234,11.8,0.6,3.1,23.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_020-W11,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W11,1007,9.7,0.6,3.1,7.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_020-W11,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W11,1270,12.2,0.6,3.1,18.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_020-W11,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_004,Hansol High-Tech Components,PLANT_01,Detroit Advanced Assembly Hub,W11,1016,12.8,1.8,1.8,12.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_020-W11,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_004,Hansol High-Tech Components,PLANT_02,Munich Engineering Works,W11,559,7.1,1.8,1.8,11.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_020-W11,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_004,Hansol High-Tech Components,PLANT_03,Monterrey Global Production Hub,W11,894,11.3,1.8,1.8,12.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_020-W11,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_004,Hansol High-Tech Components,PLANT_04,Tokyo Precision Facility,W11,730,9.2,1.8,1.8,3.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_004-MAT_020-W11,MAT_020,Fiber-Optic Gigabit Transceiver Subassembly,SUP_004,Hansol High-Tech Components,PLANT_05,Chennai Industrial Complex,W11,919,11.6,1.8,1.8,8.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_021-W11,MAT_021,Angular Contact Spindle Bearing 7008,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W11,895,13.5,0.6,3.1,18.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_021-W11,MAT_021,Angular Contact Spindle Bearing 7008,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W11,1289,19.5,0.6,3.1,24.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_021-W11,MAT_021,Angular Contact Spindle Bearing 7008,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W11,376,5.7,0.6,3.1,17.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_021-W11,MAT_021,Angular Contact Spindle Bearing 7008,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W11,1327,20.0,0.6,3.1,7.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_021-W11,MAT_021,Angular Contact Spindle Bearing 7008,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W11,540,8.1,0.6,3.1,13.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_021-W11,MAT_021,Angular Contact Spindle Bearing 7008,SUP_011,Shinshu Bearing & Motion Systems,PLANT_01,Detroit Advanced Assembly Hub,W11,676,5.1,0.9,1.3,8.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_021-W11,MAT_021,Angular Contact Spindle Bearing 7008,SUP_011,Shinshu Bearing & Motion Systems,PLANT_02,Munich Engineering Works,W11,972,7.3,0.9,1.3,12.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_021-W11,MAT_021,Angular Contact Spindle Bearing 7008,SUP_011,Shinshu Bearing & Motion Systems,PLANT_03,Monterrey Global Production Hub,W11,284,2.1,0.9,1.3,6.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_021-W11,MAT_021,Angular Contact Spindle Bearing 7008,SUP_011,Shinshu Bearing & Motion Systems,PLANT_04,Tokyo Precision Facility,W11,1001,7.5,0.9,1.3,3.6,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_021-W11,MAT_021,Angular Contact Spindle Bearing 7008,SUP_011,Shinshu Bearing & Motion Systems,PLANT_05,Chennai Industrial Complex,W11,408,3.1,0.9,1.3,5.3,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_022-W11,MAT_022,Double-Row Tapered Roller Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W11,942,11.6,0.6,3.1,26.7,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_022-W11,MAT_022,Double-Row Tapered Roller Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W11,1178,14.5,0.6,3.1,35.0,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_022-W11,MAT_022,Double-Row Tapered Roller Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W11,1481,18.3,0.6,3.1,33.6,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_022-W11,MAT_022,Double-Row Tapered Roller Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W11,419,5.2,0.6,3.1,7.1,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_022-W11,MAT_022,Double-Row Tapered Roller Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W11,1241,15.3,0.6,3.1,26.3,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_011-MAT_022-W11,MAT_022,Double-Row Tapered Roller Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_01,Detroit Advanced Assembly Hub,W11,771,9.1,0.9,1.3,6.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_022-W11,MAT_022,Double-Row Tapered Roller Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_02,Munich Engineering Works,W11,964,11.4,0.9,1.3,8.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_022-W11,MAT_022,Double-Row Tapered Roller Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_03,Monterrey Global Production Hub,W11,1212,14.3,0.9,1.3,8.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_022-W11,MAT_022,Double-Row Tapered Roller Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_04,Tokyo Precision Facility,W11,343,4.0,0.9,1.3,1.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_022-W11,MAT_022,Double-Row Tapered Roller Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_05,Chennai Industrial Complex,W11,1016,12.0,0.9,1.3,5.8,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_023-W11,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W11,1396,13.2,0.6,3.1,31.8,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_023-W11,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_02,Munich Engineering Works,W11,1248,11.8,0.6,3.1,36.3,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_023-W11,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_03,Monterrey Global Production Hub,W11,1089,10.3,0.6,3.1,33.6,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_003-MAT_023-W11,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_04,Tokyo Precision Facility,W11,1618,15.3,0.6,3.1,13.0,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_023-W11,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_003,Nippon Advanced Metallurgy,PLANT_05,Chennai Industrial Complex,W11,1288,12.2,0.6,3.1,26.4,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
PO-SUP_011-MAT_023-W11,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_01,Detroit Advanced Assembly Hub,W11,820,10.1,0.9,1.3,9.2,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_023-W11,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_02,Munich Engineering Works,W11,733,9.1,0.9,1.3,10.4,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_023-W11,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_03,Monterrey Global Production Hub,W11,639,7.9,0.9,1.3,8.7,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_023-W11,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_04,Tokyo Precision Facility,W11,950,11.8,0.9,1.3,3.5,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_011-MAT_023-W11,MAT_023,Deep-Groove Ceramic Hybrid Bearing,SUP_011,Shinshu Bearing & Motion Systems,PLANT_05,Chennai Industrial Complex,W11,756,9.4,0.9,1.3,6.9,GREEN,Low Delay Risk (< 25%),Direct PO Release Approved,0
PO-SUP_003-MAT_024-W11,MAT_024,Sealed Spherical Roller Bearing 22210,SUP_003,Nippon Advanced Metallurgy,PLANT_01,Detroit Advanced Assembly Hub,W11,1252,14.6,0.6,3.1,25.1,AMBER,Moderate Delay Risk (25-50%),Expedited Transit Buffer Required,0
