material_id,plant_id,period_week,forecasted_demand_units
MAT_038,PLANT_01,W11,1873
MAT_038,PLANT_01,W12,1766
MAT_038,PLANT_02,W01,2043
MAT_038,PLANT_02,W02,2126
MAT_038,PLANT_02,W03,2124
MAT_038,PLANT_02,W04,2058
MAT_038,PLANT_02,W05,2218
MAT_038,PLANT_02,W06,2053
MAT_038,PLANT_02,W07,2178
MAT_038,PLANT_02,W08,2218
MAT_038,PLANT_02,W09,2340
MAT_038,PLANT_02,W10,2263
MAT_038,PLANT_02,W11,2250
MAT_038,PLANT_02,W12,2349
MAT_038,PLANT_03,W01,1617
MAT_038,PLANT_03,W02,1555
MAT_038,PLANT_03,W03,1686
MAT_038,PLANT_03,W04,1731
MAT_038,PLANT_03,W05,1820
MAT_038,PLANT_03,W06,1587
MAT_038,PLANT_03,W07,1612
MAT_038,PLANT_03,W08,1787
MAT_038,PLANT_03,W09,1675
MAT_038,PLANT_03,W10,1884
MAT_038,PLANT_03,W11,1890
MAT_038,PLANT_03,W12,1961
MAT_038,PLANT_04,W01,1341
MAT_038,PLANT_04,W02,1429
MAT_038,PLANT_04,W03,1552
MAT_038,PLANT_04,W04,1432
MAT_038,PLANT_04,W05,1549
MAT_038,PLANT_04,W06,1577
MAT_038,PLANT_04,W07,1494
MAT_038,PLANT_04,W08,1468
MAT_038,PLANT_04,W09,1539
MAT_038,PLANT_04,W10,1614
MAT_038,PLANT_04,W11,1682
MAT_038,PLANT_04,W12,1548
MAT_038,PLANT_05,W01,1249
MAT_038,PLANT_05,W02,1343
MAT_038,PLANT_05,W03,1336
MAT_038,PLANT_05,W04,1231
MAT_038,PLANT_05,W05,1277
MAT_038,PLANT_05,W06,1324
MAT_038,PLANT_05,W07,1341
MAT_038,PLANT_05,W08,1425
MAT_038,PLANT_05,W09,1490
MAT_038,PLANT_05,W10,1481
MAT_038,PLANT_05,W11,1465
MAT_038,PLANT_05,W12,1447
MAT_039,PLANT_01,W01,1872
MAT_039,PLANT_01,W02,2016
MAT_039,PLANT_01,W03,2048
MAT_039,PLANT_01,W04,1940
MAT_039,PLANT_01,W05,2069
MAT_039,PLANT_01,W06,2125
MAT_039,PLANT_01,W07,1885
MAT_039,PLANT_01,W08,2048
MAT_039,PLANT_01,W09,2084
MAT_039,PLANT_01,W10,2141
MAT_039,PLANT_01,W11,2126
MAT_039,PLANT_01,W12,1987
MAT_039,PLANT_02,W01,1834
MAT_039,PLANT_02,W02,1888
MAT_039,PLANT_02,W03,1935
MAT_039,PLANT_02,W04,1804
MAT_039,PLANT_02,W05,2001
MAT_039,PLANT_02,W06,1826
MAT_039,PLANT_02,W07,1776
MAT_039,PLANT_02,W08,2069
MAT_039,PLANT_02,W09,1989
MAT_039,PLANT_02,W10,2072
MAT_039,PLANT_02,W11,2016
MAT_039,PLANT_02,W12,1985
MAT_039,PLANT_03,W01,1706
MAT_039,PLANT_03,W02,1921
MAT_039,PLANT_03,W03,1805
MAT_039,PLANT_03,W04,1987
MAT_039,PLANT_03,W05,1966
MAT_039,PLANT_03,W06,1860
MAT_039,PLANT_03,W07,1828
MAT_039,PLANT_03,W08,2080
MAT_039,PLANT_03,W09,1955
MAT_039,PLANT_03,W10,2110
MAT_039,PLANT_03,W11,1978
MAT_039,PLANT_03,W12,2065
MAT_039,PLANT_04,W01,898
MAT_039,PLANT_04,W02,1013
MAT_039,PLANT_04,W03,1023
MAT_039,PLANT_04,W04,1055
MAT_039,PLANT_04,W05,995
MAT_039,PLANT_04,W06,942
MAT_039,PLANT_04,W07,1024
MAT_039,PLANT_04,W08,1038
MAT_039,PLANT_04,W09,1002
MAT_039,PLANT_04,W10,1126
MAT_039,PLANT_04,W11,1108
MAT_039,PLANT_04,W12,1088
MAT_039,PLANT_05,W01,2127
MAT_039,PLANT_05,W02,2308
MAT_039,PLANT_05,W03,2099
MAT_039,PLANT_05,W04,2435
MAT_039,PLANT_05,W05,2298
MAT_039,PLANT_05,W06,2491
MAT_039,PLANT_05,W07,2242
MAT_039,PLANT_05,W08,2209
MAT_039,PLANT_05,W09,2358
MAT_039,PLANT_05,W10,2552
MAT_039,PLANT_05,W11,2316
MAT_039,PLANT_05,W12,2410
MAT_040,PLANT_01,W01,710
MAT_040,PLANT_01,W02,708
MAT_040,PLANT_01,W03,660
MAT_040,PLANT_01,W04,711
MAT_040,PLANT_01,W05,673
MAT_040,PLANT_01,W06,733
MAT_040,PLANT_01,W07,757
MAT_040,PLANT_01,W08,727
MAT_040,PLANT_01,W09,764
MAT_040,PLANT_01,W10,743
MAT_040,PLANT_01,W11,816
MAT_040,PLANT_01,W12,761
MAT_040,PLANT_02,W01,960
MAT_040,PLANT_02,W02,1011
MAT_040,PLANT_02,W03,1061
MAT_040,PLANT_02,W04,1056
MAT_040,PLANT_02,W05,1005
MAT_040,PLANT_02,W06,999
MAT_040,PLANT_02,W07,1004
MAT_040,PLANT_02,W08,1150
MAT_040,PLANT_02,W09,1098
MAT_040,PLANT_02,W10,1038
MAT_040,PLANT_02,W11,1120
MAT_040,PLANT_02,W12,1133
MAT_040,PLANT_03,W01,1088
MAT_040,PLANT_03,W02,1206
MAT_040,PLANT_03,W03,1142
MAT_040,PLANT_03,W04,1149
MAT_040,PLANT_03,W05,1131
MAT_040,PLANT_03,W06,1245
MAT_040,PLANT_03,W07,1208
MAT_040,PLANT_03,W08,1241
MAT_040,PLANT_03,W09,1197
MAT_040,PLANT_03,W10,1274
MAT_040,PLANT_03,W11,1326
MAT_040,PLANT_03,W12,1234
MAT_040,PLANT_04,W01,662
MAT_040,PLANT_04,W02,706
MAT_040,PLANT_04,W03,750
MAT_040,PLANT_04,W04,780
MAT_040,PLANT_04,W05,758
MAT_040,PLANT_04,W06,774
MAT_040,PLANT_04,W07,754
MAT_040,PLANT_04,W08,753
MAT_040,PLANT_04,W09,759
MAT_040,PLANT_04,W10,752
MAT_040,PLANT_04,W11,824
MAT_040,PLANT_04,W12,838
MAT_040,PLANT_05,W01,817
MAT_040,PLANT_05,W02,800
MAT_040,PLANT_05,W03,774
MAT_040,PLANT_05,W04,742
MAT_040,PLANT_05,W05,834
MAT_040,PLANT_05,W06,856
MAT_040,PLANT_05,W07,810
MAT_040,PLANT_05,W08,818
MAT_040,PLANT_05,W09,855
MAT_040,PLANT_05,W10,867
MAT_040,PLANT_05,W11,846
MAT_040,PLANT_05,W12,827
